C:\Users\Mimi\Desktop\Data\IMG\center_2019_03_21_23_55_56_723.jpg, C:\Users\Mimi\Desktop\Data\IMG\left_2019_03_21_23_55_56_723.jpg, C:\Users\Mimi\Desktop\Data\IMG\right_2019_03_21_23_55_56_723.jpg, -1, 0.0484398, 0, 1.801364
C:\Users\Mimi\Desktop\Data\IMG\center_2019_03_21_23_55_56_824.jpg, C:\Users\Mimi\Desktop\Data\IMG\left_2019_03_21_23_55_56_824.jpg, C:\Users\Mimi\Desktop\Data\IMG\right_2019_03_21_23_55_56_824.jpg, -1, 0.1941174, 0, 2.046774
C:\Users\Mimi\Desktop\Data\IMG\center_2019_03_21_23_55_56_925.jpg, C:\Users\Mimi\Desktop\Data\IMG\left_2019_03_21_23_55_56_925.jpg, C:\Users\Mimi\Desktop\Data\IMG\right_2019_03_21_23_55_56_925.jpg, -1, 0, 0, 2.047096
C:\Users\Mimi\Desktop\Data\IMG\center_2019_03_21_23_55_57_033.jpg, C:\Users\Mimi\Desktop\Data\IMG\left_2019_03_21_23_55_57_033.jpg, C:\Users\Mimi\Desktop\Data\IMG\right_2019_03_21_23_55_57_033.jpg, -1, 0, 0, 2.012102
C:\Users\Mimi\Desktop\Data\IMG\center_2019_03_21_23_55_57_134.jpg, C:\Users\Mimi\Desktop\Data\IMG\left_2019_03_21_23_55_57_134.jpg, C:\Users\Mimi\Desktop\Data\IMG\right_2019_03_21_23_55_57_134.jpg, -1, 0.044496, 0, 1.967437
C:\Users\Mimi\Desktop\Data\IMG\center_2019_03_21_23_55_57_243.jpg, C:\Users\Mimi\Desktop\Data\IMG\left_2019_03_21_23_55_57_243.jpg, C:\Users\Mimi\Desktop\Data\IMG\right_2019_03_21_23_55_57_243.jpg, -1, 0.4134705, 0, 2.366055
C:\Users\Mimi\Desktop\Data\IMG\center_2019_03_21_23_55_57_350.jpg, C:\Users\Mimi\Desktop\Data\IMG\left_2019_03_21_23_55_57_350.jpg, C:\Users\Mimi\Desktop\Data\IMG\right_2019_03_21_23_55_57_350.jpg, -1, 0.695898, 0, 3.068677
C:\Users\Mimi\Desktop\Data\IMG\center_2019_03_21_23_55_57_463.jpg, C:\Users\Mimi\Desktop\Data\IMG\left_2019_03_21_23_55_57_463.jpg, C:\Users\Mimi\Desktop\Data\IMG\right_2019_03_21_23_55_57_463.jpg, -0.8859802, 1, 0, 4.335323
C:\Users\Mimi\Desktop\Data\IMG\center_2019_03_21_23_55_57_575.jpg, C:\Users\Mimi\Desktop\Data\IMG\left_2019_03_21_23_55_57_575.jpg, C:\Users\Mimi\Desktop\Data\IMG\right_2019_03_21_23_55_57_575.jpg, -0.5866648, 1, 0, 5.505004
C:\Users\Mimi\Desktop\Data\IMG\center_2019_03_21_23_55_57_689.jpg, C:\Users\Mimi\Desktop\Data\IMG\left_2019_03_21_23_55_57_689.jpg, C:\Users\Mimi\Desktop\Data\IMG\right_2019_03_21_23_55_57_689.jpg, -0.2020225, 0.9107179, 0, 6.876378
C:\Users\Mimi\Desktop\Data\IMG\center_2019_03_21_23_55_57_791.jpg, C:\Users\Mimi\Desktop\Data\IMG\left_2019_03_21_23_55_57_791.jpg, C:\Users\Mimi\Desktop\Data\IMG\right_2019_03_21_23_55_57_791.jpg, 0, 0.6503596, 0, 7.664489
C:\Users\Mimi\Desktop\Data\IMG\center_2019_03_21_23_55_57_893.jpg, C:\Users\Mimi\Desktop\Data\IMG\left_2019_03_21_23_55_57_893.jpg, C:\Users\Mimi\Desktop\Data\IMG\right_2019_03_21_23_55_57_893.jpg, 0.2738232, 0.3328345, 0, 8.058796
C:\Users\Mimi\Desktop\Data\IMG\center_2019_03_21_23_55_57_999.jpg, C:\Users\Mimi\Desktop\Data\IMG\left_2019_03_21_23_55_57_999.jpg, C:\Users\Mimi\Desktop\Data\IMG\right_2019_03_21_23_55_57_999.jpg, 0.6252786, 0, 0, 8.010835
C:\Users\Mimi\Desktop\Data\IMG\center_2019_03_21_23_55_58_101.jpg, C:\Users\Mimi\Desktop\Data\IMG\left_2019_03_21_23_55_58_101.jpg, C:\Users\Mimi\Desktop\Data\IMG\right_2019_03_21_23_55_58_101.jpg, 0.3226071, 0, 0, 7.940257
C:\Users\Mimi\Desktop\Data\IMG\center_2019_03_21_23_55_58_200.jpg, C:\Users\Mimi\Desktop\Data\IMG\left_2019_03_21_23_55_58_200.jpg, C:\Users\Mimi\Desktop\Data\IMG\right_2019_03_21_23_55_58_200.jpg, 0.02106779, 0, 0, 7.853621
C:\Users\Mimi\Desktop\Data\IMG\center_2019_03_21_23_55_58_302.jpg, C:\Users\Mimi\Desktop\Data\IMG\left_2019_03_21_23_55_58_302.jpg, C:\Users\Mimi\Desktop\Data\IMG\right_2019_03_21_23_55_58_302.jpg, 0, 0, 0, 7.770359
C:\Users\Mimi\Desktop\Data\IMG\center_2019_03_21_23_55_58_410.jpg, C:\Users\Mimi\Desktop\Data\IMG\left_2019_03_21_23_55_58_410.jpg, C:\Users\Mimi\Desktop\Data\IMG\right_2019_03_21_23_55_58_410.jpg, 0, 0.2934666, 0, 7.92159
C:\Users\Mimi\Desktop\Data\IMG\center_2019_03_21_23_55_58_516.jpg, C:\Users\Mimi\Desktop\Data\IMG\left_2019_03_21_23_55_58_516.jpg, C:\Users\Mimi\Desktop\Data\IMG\right_2019_03_21_23_55_58_516.jpg, 0, 0.6428729, 0, 8.599573
C:\Users\Mimi\Desktop\Data\IMG\center_2019_03_21_23_55_58_622.jpg, C:\Users\Mimi\Desktop\Data\IMG\left_2019_03_21_23_55_58_622.jpg, C:\Users\Mimi\Desktop\Data\IMG\right_2019_03_21_23_55_58_622.jpg, 0, 0.9612686, 0, 9.541574
C:\Users\Mimi\Desktop\Data\IMG\center_2019_03_21_23_55_58_725.jpg, C:\Users\Mimi\Desktop\Data\IMG\left_2019_03_21_23_55_58_725.jpg, C:\Users\Mimi\Desktop\Data\IMG\right_2019_03_21_23_55_58_725.jpg, 0, 1, 0, 10.6502
C:\Users\Mimi\Desktop\Data\IMG\center_2019_03_21_23_55_58_827.jpg, C:\Users\Mimi\Desktop\Data\IMG\left_2019_03_21_23_55_58_827.jpg, C:\Users\Mimi\Desktop\Data\IMG\right_2019_03_21_23_55_58_827.jpg, -0.2771463, 1, 0, 11.55328
C:\Users\Mimi\Desktop\Data\IMG\center_2019_03_21_23_55_58_955.jpg, C:\Users\Mimi\Desktop\Data\IMG\left_2019_03_21_23_55_58_955.jpg, C:\Users\Mimi\Desktop\Data\IMG\right_2019_03_21_23_55_58_955.jpg, -0.2948208, 1, 0, 12.927
C:\Users\Mimi\Desktop\Data\IMG\center_2019_03_21_23_55_59_054.jpg, C:\Users\Mimi\Desktop\Data\IMG\left_2019_03_21_23_55_59_054.jpg, C:\Users\Mimi\Desktop\Data\IMG\right_2019_03_21_23_55_59_054.jpg, -0.02641229, 1, 0, 14.00487
C:\Users\Mimi\Desktop\Data\IMG\center_2019_03_21_23_55_59_168.jpg, C:\Users\Mimi\Desktop\Data\IMG\left_2019_03_21_23_55_59_168.jpg, C:\Users\Mimi\Desktop\Data\IMG\right_2019_03_21_23_55_59_168.jpg, 0, 1, 0, 15.25241
C:\Users\Mimi\Desktop\Data\IMG\center_2019_03_21_23_55_59_273.jpg, C:\Users\Mimi\Desktop\Data\IMG\left_2019_03_21_23_55_59_273.jpg, C:\Users\Mimi\Desktop\Data\IMG\right_2019_03_21_23_55_59_273.jpg, 0, 1, 0, 16.42046
C:\Users\Mimi\Desktop\Data\IMG\center_2019_03_21_23_55_59_373.jpg, C:\Users\Mimi\Desktop\Data\IMG\left_2019_03_21_23_55_59_373.jpg, C:\Users\Mimi\Desktop\Data\IMG\right_2019_03_21_23_55_59_373.jpg, 0, 1, 0, 17.31214
C:\Users\Mimi\Desktop\Data\IMG\center_2019_03_21_23_55_59_482.jpg, C:\Users\Mimi\Desktop\Data\IMG\left_2019_03_21_23_55_59_482.jpg, C:\Users\Mimi\Desktop\Data\IMG\right_2019_03_21_23_55_59_482.jpg, 0, 1, 0, 18.5625
C:\Users\Mimi\Desktop\Data\IMG\center_2019_03_21_23_55_59_585.jpg, C:\Users\Mimi\Desktop\Data\IMG\left_2019_03_21_23_55_59_585.jpg, C:\Users\Mimi\Desktop\Data\IMG\right_2019_03_21_23_55_59_585.jpg, 0, 1, 0, 19.72549
C:\Users\Mimi\Desktop\Data\IMG\center_2019_03_21_23_55_59_697.jpg, C:\Users\Mimi\Desktop\Data\IMG\left_2019_03_21_23_55_59_697.jpg, C:\Users\Mimi\Desktop\Data\IMG\right_2019_03_21_23_55_59_697.jpg, 0, 1, 0, 20.9197
C:\Users\Mimi\Desktop\Data\IMG\center_2019_03_21_23_55_59_799.jpg, C:\Users\Mimi\Desktop\Data\IMG\left_2019_03_21_23_55_59_799.jpg, C:\Users\Mimi\Desktop\Data\IMG\right_2019_03_21_23_55_59_799.jpg, 0, 1, 0, 21.8539
C:\Users\Mimi\Desktop\Data\IMG\center_2019_03_21_23_55_59_899.jpg, C:\Users\Mimi\Desktop\Data\IMG\left_2019_03_21_23_55_59_899.jpg, C:\Users\Mimi\Desktop\Data\IMG\right_2019_03_21_23_55_59_899.jpg, 0, 1, 0, 22.87814
C:\Users\Mimi\Desktop\Data\IMG\center_2019_03_21_23_56_00_012.jpg, C:\Users\Mimi\Desktop\Data\IMG\left_2019_03_21_23_56_00_012.jpg, C:\Users\Mimi\Desktop\Data\IMG\right_2019_03_21_23_56_00_012.jpg, -0.299337, 1, 0, 23.78924
C:\Users\Mimi\Desktop\Data\IMG\center_2019_03_21_23_56_00_116.jpg, C:\Users\Mimi\Desktop\Data\IMG\left_2019_03_21_23_56_00_116.jpg, C:\Users\Mimi\Desktop\Data\IMG\right_2019_03_21_23_56_00_116.jpg, -0.02685031, 1, 0, 24.94924
C:\Users\Mimi\Desktop\Data\IMG\center_2019_03_21_23_56_00_218.jpg, C:\Users\Mimi\Desktop\Data\IMG\left_2019_03_21_23_56_00_218.jpg, C:\Users\Mimi\Desktop\Data\IMG\right_2019_03_21_23_56_00_218.jpg, 0, 1, 0, 25.90277
C:\Users\Mimi\Desktop\Data\IMG\center_2019_03_21_23_56_00_319.jpg, C:\Users\Mimi\Desktop\Data\IMG\left_2019_03_21_23_56_00_319.jpg, C:\Users\Mimi\Desktop\Data\IMG\right_2019_03_21_23_56_00_319.jpg, 0, 1, 0, 26.84994
C:\Users\Mimi\Desktop\Data\IMG\center_2019_03_21_23_56_00_432.jpg, C:\Users\Mimi\Desktop\Data\IMG\left_2019_03_21_23_56_00_432.jpg, C:\Users\Mimi\Desktop\Data\IMG\right_2019_03_21_23_56_00_432.jpg, 0, 1, 0, 27.78813
C:\Users\Mimi\Desktop\Data\IMG\center_2019_03_21_23_56_00_537.jpg, C:\Users\Mimi\Desktop\Data\IMG\left_2019_03_21_23_56_00_537.jpg, C:\Users\Mimi\Desktop\Data\IMG\right_2019_03_21_23_56_00_537.jpg, 0, 1, 0, 28.90158
C:\Users\Mimi\Desktop\Data\IMG\center_2019_03_21_23_56_00_651.jpg, C:\Users\Mimi\Desktop\Data\IMG\left_2019_03_21_23_56_00_651.jpg, C:\Users\Mimi\Desktop\Data\IMG\right_2019_03_21_23_56_00_651.jpg, -0.341856, 1, 0, 29.74944
C:\Users\Mimi\Desktop\Data\IMG\center_2019_03_21_23_56_00_766.jpg, C:\Users\Mimi\Desktop\Data\IMG\left_2019_03_21_23_56_00_766.jpg, C:\Users\Mimi\Desktop\Data\IMG\right_2019_03_21_23_56_00_766.jpg, 0, 1, 0, 30.18934
C:\Users\Mimi\Desktop\Data\IMG\center_2019_03_21_23_56_00_876.jpg, C:\Users\Mimi\Desktop\Data\IMG\left_2019_03_21_23_56_00_876.jpg, C:\Users\Mimi\Desktop\Data\IMG\right_2019_03_21_23_56_00_876.jpg, 0, 1, 0, 30.19014
C:\Users\Mimi\Desktop\Data\IMG\center_2019_03_21_23_56_00_984.jpg, C:\Users\Mimi\Desktop\Data\IMG\left_2019_03_21_23_56_00_984.jpg, C:\Users\Mimi\Desktop\Data\IMG\right_2019_03_21_23_56_00_984.jpg, 0, 1, 0, 30.19027
C:\Users\Mimi\Desktop\Data\IMG\center_2019_03_21_23_56_01_089.jpg, C:\Users\Mimi\Desktop\Data\IMG\left_2019_03_21_23_56_01_089.jpg, C:\Users\Mimi\Desktop\Data\IMG\right_2019_03_21_23_56_01_089.jpg, 0, 1, 0, 30.19031
C:\Users\Mimi\Desktop\Data\IMG\center_2019_03_21_23_56_01_202.jpg, C:\Users\Mimi\Desktop\Data\IMG\left_2019_03_21_23_56_01_202.jpg, C:\Users\Mimi\Desktop\Data\IMG\right_2019_03_21_23_56_01_202.jpg, -0.338541, 1, 0, 30.16596
C:\Users\Mimi\Desktop\Data\IMG\center_2019_03_21_23_56_01_311.jpg, C:\Users\Mimi\Desktop\Data\IMG\left_2019_03_21_23_56_01_311.jpg, C:\Users\Mimi\Desktop\Data\IMG\right_2019_03_21_23_56_01_311.jpg, -0.6281726, 1, 0, 30.13054
C:\Users\Mimi\Desktop\Data\IMG\center_2019_03_21_23_56_01_426.jpg, C:\Users\Mimi\Desktop\Data\IMG\left_2019_03_21_23_56_01_426.jpg, C:\Users\Mimi\Desktop\Data\IMG\right_2019_03_21_23_56_01_426.jpg, -0.3230069, 0.9527182, 0, 30.19364
C:\Users\Mimi\Desktop\Data\IMG\center_2019_03_21_23_56_01_541.jpg, C:\Users\Mimi\Desktop\Data\IMG\left_2019_03_21_23_56_01_541.jpg, C:\Users\Mimi\Desktop\Data\IMG\right_2019_03_21_23_56_01_541.jpg, 0, 0.6095139, 0, 30.09325
C:\Users\Mimi\Desktop\Data\IMG\center_2019_03_21_23_56_01_654.jpg, C:\Users\Mimi\Desktop\Data\IMG\left_2019_03_21_23_56_01_654.jpg, C:\Users\Mimi\Desktop\Data\IMG\right_2019_03_21_23_56_01_654.jpg, 0, 0.3143806, 0, 30.03337
C:\Users\Mimi\Desktop\Data\IMG\center_2019_03_21_23_56_01_769.jpg, C:\Users\Mimi\Desktop\Data\IMG\left_2019_03_21_23_56_01_769.jpg, C:\Users\Mimi\Desktop\Data\IMG\right_2019_03_21_23_56_01_769.jpg, 0, 0, 0, 29.74857
C:\Users\Mimi\Desktop\Data\IMG\center_2019_03_21_23_56_01_869.jpg, C:\Users\Mimi\Desktop\Data\IMG\left_2019_03_21_23_56_01_869.jpg, C:\Users\Mimi\Desktop\Data\IMG\right_2019_03_21_23_56_01_869.jpg, 0, 0, 0, 29.44847
C:\Users\Mimi\Desktop\Data\IMG\center_2019_03_21_23_56_01_983.jpg, C:\Users\Mimi\Desktop\Data\IMG\left_2019_03_21_23_56_01_983.jpg, C:\Users\Mimi\Desktop\Data\IMG\right_2019_03_21_23_56_01_983.jpg, 0, 0, 0, 29.09142
C:\Users\Mimi\Desktop\Data\IMG\center_2019_03_21_23_56_02_093.jpg, C:\Users\Mimi\Desktop\Data\IMG\left_2019_03_21_23_56_02_093.jpg, C:\Users\Mimi\Desktop\Data\IMG\right_2019_03_21_23_56_02_093.jpg, 0.2852883, 0, 0, 28.74266
C:\Users\Mimi\Desktop\Data\IMG\center_2019_03_21_23_56_02_202.jpg, C:\Users\Mimi\Desktop\Data\IMG\left_2019_03_21_23_56_02_202.jpg, C:\Users\Mimi\Desktop\Data\IMG\right_2019_03_21_23_56_02_202.jpg, 0.6595911, 0, 0, 28.08584
C:\Users\Mimi\Desktop\Data\IMG\center_2019_03_21_23_56_02_313.jpg, C:\Users\Mimi\Desktop\Data\IMG\left_2019_03_21_23_56_02_313.jpg, C:\Users\Mimi\Desktop\Data\IMG\right_2019_03_21_23_56_02_313.jpg, 0.3662067, 0, 0, 27.76085
C:\Users\Mimi\Desktop\Data\IMG\center_2019_03_21_23_56_02_420.jpg, C:\Users\Mimi\Desktop\Data\IMG\left_2019_03_21_23_56_02_420.jpg, C:\Users\Mimi\Desktop\Data\IMG\right_2019_03_21_23_56_02_420.jpg, 0.004444838, 0, 0, 27.43063
C:\Users\Mimi\Desktop\Data\IMG\center_2019_03_21_23_56_02_523.jpg, C:\Users\Mimi\Desktop\Data\IMG\left_2019_03_21_23_56_02_523.jpg, C:\Users\Mimi\Desktop\Data\IMG\right_2019_03_21_23_56_02_523.jpg, -0.0486231, 0, 0, 27.14372
C:\Users\Mimi\Desktop\Data\IMG\center_2019_03_21_23_56_02_634.jpg, C:\Users\Mimi\Desktop\Data\IMG\left_2019_03_21_23_56_02_634.jpg, C:\Users\Mimi\Desktop\Data\IMG\right_2019_03_21_23_56_02_634.jpg, 0, 0, 0, 26.87143
C:\Users\Mimi\Desktop\Data\IMG\center_2019_03_21_23_56_02_743.jpg, C:\Users\Mimi\Desktop\Data\IMG\left_2019_03_21_23_56_02_743.jpg, C:\Users\Mimi\Desktop\Data\IMG\right_2019_03_21_23_56_02_743.jpg, 0, 0, 0, 26.54953
C:\Users\Mimi\Desktop\Data\IMG\center_2019_03_21_23_56_02_853.jpg, C:\Users\Mimi\Desktop\Data\IMG\left_2019_03_21_23_56_02_853.jpg, C:\Users\Mimi\Desktop\Data\IMG\right_2019_03_21_23_56_02_853.jpg, 0, 0, 0, 26.28408
C:\Users\Mimi\Desktop\Data\IMG\center_2019_03_21_23_56_02_964.jpg, C:\Users\Mimi\Desktop\Data\IMG\left_2019_03_21_23_56_02_964.jpg, C:\Users\Mimi\Desktop\Data\IMG\right_2019_03_21_23_56_02_964.jpg, -0.3290085, 0, 0, 25.89116
C:\Users\Mimi\Desktop\Data\IMG\center_2019_03_21_23_56_03_074.jpg, C:\Users\Mimi\Desktop\Data\IMG\left_2019_03_21_23_56_03_074.jpg, C:\Users\Mimi\Desktop\Data\IMG\right_2019_03_21_23_56_03_074.jpg, -0.6153129, 0, 0, 25.39802
C:\Users\Mimi\Desktop\Data\IMG\center_2019_03_21_23_56_03_187.jpg, C:\Users\Mimi\Desktop\Data\IMG\left_2019_03_21_23_56_03_187.jpg, C:\Users\Mimi\Desktop\Data\IMG\right_2019_03_21_23_56_03_187.jpg, -0.2297427, 0, 0, 25.09428
C:\Users\Mimi\Desktop\Data\IMG\center_2019_03_21_23_56_03_301.jpg, C:\Users\Mimi\Desktop\Data\IMG\left_2019_03_21_23_56_03_301.jpg, C:\Users\Mimi\Desktop\Data\IMG\right_2019_03_21_23_56_03_301.jpg, 0, 0, 0, 24.7785
C:\Users\Mimi\Desktop\Data\IMG\center_2019_03_21_23_56_03_407.jpg, C:\Users\Mimi\Desktop\Data\IMG\left_2019_03_21_23_56_03_407.jpg, C:\Users\Mimi\Desktop\Data\IMG\right_2019_03_21_23_56_03_407.jpg, 0, 0, 0, 24.52513
C:\Users\Mimi\Desktop\Data\IMG\center_2019_03_21_23_56_03_522.jpg, C:\Users\Mimi\Desktop\Data\IMG\left_2019_03_21_23_56_03_522.jpg, C:\Users\Mimi\Desktop\Data\IMG\right_2019_03_21_23_56_03_522.jpg, 0, 0, 0, 24.22943
C:\Users\Mimi\Desktop\Data\IMG\center_2019_03_21_23_56_03_635.jpg, C:\Users\Mimi\Desktop\Data\IMG\left_2019_03_21_23_56_03_635.jpg, C:\Users\Mimi\Desktop\Data\IMG\right_2019_03_21_23_56_03_635.jpg, -0.2959776, 0, 0, 23.93519
C:\Users\Mimi\Desktop\Data\IMG\center_2019_03_21_23_56_03_752.jpg, C:\Users\Mimi\Desktop\Data\IMG\left_2019_03_21_23_56_03_752.jpg, C:\Users\Mimi\Desktop\Data\IMG\right_2019_03_21_23_56_03_752.jpg, -0.5887173, 0, 0, 23.37277
C:\Users\Mimi\Desktop\Data\IMG\center_2019_03_21_23_56_03_869.jpg, C:\Users\Mimi\Desktop\Data\IMG\left_2019_03_21_23_56_03_869.jpg, C:\Users\Mimi\Desktop\Data\IMG\right_2019_03_21_23_56_03_869.jpg, -0.2405366, 0, 0, 23.09846
C:\Users\Mimi\Desktop\Data\IMG\center_2019_03_21_23_56_03_968.jpg, C:\Users\Mimi\Desktop\Data\IMG\left_2019_03_21_23_56_03_968.jpg, C:\Users\Mimi\Desktop\Data\IMG\right_2019_03_21_23_56_03_968.jpg, 0, 0, 0, 22.84644
C:\Users\Mimi\Desktop\Data\IMG\center_2019_03_21_23_56_04_085.jpg, C:\Users\Mimi\Desktop\Data\IMG\left_2019_03_21_23_56_04_085.jpg, C:\Users\Mimi\Desktop\Data\IMG\right_2019_03_21_23_56_04_085.jpg, 0, 0, 0, 22.56319
C:\Users\Mimi\Desktop\Data\IMG\center_2019_03_21_23_56_04_199.jpg, C:\Users\Mimi\Desktop\Data\IMG\left_2019_03_21_23_56_04_199.jpg, C:\Users\Mimi\Desktop\Data\IMG\right_2019_03_21_23_56_04_199.jpg, 0, 0, 0, 22.29028
C:\Users\Mimi\Desktop\Data\IMG\center_2019_03_21_23_56_04_309.jpg, C:\Users\Mimi\Desktop\Data\IMG\left_2019_03_21_23_56_04_309.jpg, C:\Users\Mimi\Desktop\Data\IMG\right_2019_03_21_23_56_04_309.jpg, 0, 0, 0, 22.06533
C:\Users\Mimi\Desktop\Data\IMG\center_2019_03_21_23_56_04_425.jpg, C:\Users\Mimi\Desktop\Data\IMG\left_2019_03_21_23_56_04_425.jpg, C:\Users\Mimi\Desktop\Data\IMG\right_2019_03_21_23_56_04_425.jpg, 0, 0, 0, 21.79994
C:\Users\Mimi\Desktop\Data\IMG\center_2019_03_21_23_56_04_539.jpg, C:\Users\Mimi\Desktop\Data\IMG\left_2019_03_21_23_56_04_539.jpg, C:\Users\Mimi\Desktop\Data\IMG\right_2019_03_21_23_56_04_539.jpg, 0, 0, 0, 21.53765
C:\Users\Mimi\Desktop\Data\IMG\center_2019_03_21_23_56_04_655.jpg, C:\Users\Mimi\Desktop\Data\IMG\left_2019_03_21_23_56_04_655.jpg, C:\Users\Mimi\Desktop\Data\IMG\right_2019_03_21_23_56_04_655.jpg, 0, 0, 0, 21.32166
C:\Users\Mimi\Desktop\Data\IMG\center_2019_03_21_23_56_04_768.jpg, C:\Users\Mimi\Desktop\Data\IMG\left_2019_03_21_23_56_04_768.jpg, C:\Users\Mimi\Desktop\Data\IMG\right_2019_03_21_23_56_04_768.jpg, -0.1486479, 0, 0, 20.9968
C:\Users\Mimi\Desktop\Data\IMG\center_2019_03_21_23_56_04_869.jpg, C:\Users\Mimi\Desktop\Data\IMG\left_2019_03_21_23_56_04_869.jpg, C:\Users\Mimi\Desktop\Data\IMG\right_2019_03_21_23_56_04_869.jpg, 0, 0, 0, 20.78623
C:\Users\Mimi\Desktop\Data\IMG\center_2019_03_21_23_56_04_981.jpg, C:\Users\Mimi\Desktop\Data\IMG\left_2019_03_21_23_56_04_981.jpg, C:\Users\Mimi\Desktop\Data\IMG\right_2019_03_21_23_56_04_981.jpg, 0, 0, 0, 20.5359
